Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM
Não Identificado,Portal NE10,08/02/2024,0 x 0,21,0,"R$0,34 ","0,204","16,1905"
Não Identificado,Portal NE10,09/02/2024,0 x 0,71,0,"R$0,60 ","0,36","8,4507"
Não Identificado,Portal NE10,10/02/2024,0 x 0,60,0,"R$0,39 ","0,234","6,5"
Não Identificado,Portal NE10,11/02/2024,0 x 0,41,0,"R$0,19 ","0,114","4,6341"
Não Identificado,Portal NE10,12/02/2024,0 x 0,29,0,"R$0,11 ","0,066","3,7931"
Não Identificado,Portal NE10,13/02/2024,0 x 0,21,0,"R$0,16 ","0,096","7,619"
Não Identificado,Portal NE10,14/02/2024,0 x 0,25,0,"R$0,10 ","0,06","4,0"
Não Identificado,Portal NE10,15/02/2024,0 x 0,14,0,"R$0,09 ","0,054","6,4286"
Não Identificado,Portal NE10,01/02/2024,0 x 0,100,0,"R$0,16 ","0,096","1,6"
Não Identificado,Portal NE10,02/02/2024,0 x 0,128,0,"R$0,13 ","0,078","1,0156"
Não Identificado,Portal NE10,03/02/2024,0 x 0,5,0,"R$0,02 ","0,012","4,0"
Não Identificado,Portal NE10,04/02/2024,0 x 0,7,0,"R$0,01 ","0,006","1,4286"
Não Identificado,Portal NE10,05/02/2024,0 x 0,119,0,"R$0,20 ","0,12","1,6807"
Não Identificado,Portal NE10,06/02/2024,0 x 0,112,0,"R$0,09 ","0,054","0,8036"
Não Identificado,Portal NE10,07/02/2024,0 x 0,96,0,"R$0,15 ","0,09","1,5625"
Não Identificado,Portal NE10,08/02/2024,0 x 0,95,0,"R$0,19 ","0,114","2,0"
Não Identificado,Portal NE10,09/02/2024,0 x 0,31,0,"R$0,07 ","0,042","2,2581"
Não Identificado,Portal NE10,10/02/2024,0 x 0,20,0,"R$0,04 ","0,024","2,0"
Não Identificado,Portal NE10,11/02/2024,0 x 0,10,0,"R$0,02 ","0,012","2,0"
Não Identificado,Portal NE10,12/02/2024,0 x 0,9,0,"R$0,01 ","0,006","1,1111"
Não Identificado,Portal NE10,13/02/2024,0 x 0,6,0,"R$0,02 ","0,012","3,3333"
Não Identificado,Portal NE10,14/02/2024,0 x 0,64,0,"R$0,04 ","0,024","0,625"
Não Identificado,Portal NE10,15/02/2024,0 x 0,60,0,"R$0,20 ","0,12","3,3333"
Não Identificado,Portal NE10,01/02/2024,0 x 0,5,0,"R$0,02 ","0,012","4,0"
Não Identificado,Portal NE10,02/02/2024,0 x 0,14,0,"R$0,32 ","0,192","22,8571"
Não Identificado,Portal NE10,03/02/2024,0 x 0,13,0,"R$0,08 ","0,048","6,1538"
Não Identificado,Portal NE10,04/02/2024,0 x 0,12,0,"R$0,09 ","0,054","7,5"
Não Identificado,Portal NE10,05/02/2024,0 x 0,19,0,"R$0,04 ","0,024","2,1053"
Não Identificado,Portal NE10,06/02/2024,0 x 0,17,0,"R$0,10 ","0,06","5,8824"
Não Identificado,Portal NE10,07/02/2024,0 x 0,54,0,"R$0,12 ","0,072","2,2222"
Não Identificado,Portal NE10,08/02/2024,0 x 0,21,0,"R$0,15 ","0,09","7,1429"
Não Identificado,Portal NE10,09/02/2024,0 x 0,13,0,"R$0,03 ","0,018","2,3077"
Não Identificado,Portal NE10,10/02/2024,0 x 0,8,0,"R$0,01 ","0,006","1,25"
Não Identificado,Portal NE10,11/02/2024,0 x 0,15,0,"R$0,05 ","0,03","3,3333"
Não Identificado,Portal NE10,12/02/2024,0 x 0,3,1,"R$0,01 ","0,006","3,3333"
Não Identificado,Portal NE10,14/02/2024,0 x 0,26,1,"R$0,03 ","0,018","1,1538"
Não Identificado,Portal NE10,15/02/2024,0 x 0,5,0,"R$0,01 ","0,006","2,0"
Não Identificado,Interior,01/02/2024,0 x 0,45,0,"R$0,28 ","0,168","6,2222"
Não Identificado,Interior,02/02/2024,0 x 0,40,0,"R$0,24 ","0,144","6,0"
Não Identificado,Interior,03/02/2024,0 x 0,56,1,"R$0,56 ","0,336","10,0"
Não Identificado,Interior,04/02/2024,0 x 0,64,1,"R$0,74 ","0,444","11,5625"
Não Identificado,Interior,05/02/2024,0 x 0,55,0,"R$0,56 ","0,336","10,1818"
Não Identificado,Interior,06/02/2024,0 x 0,39,0,"R$0,21 ","0,126","5,3846"
Não Identificado,Interior,07/02/2024,0 x 0,65,3,"R$0,39 ","0,234","6,0"
Não Identificado,Interior,08/02/2024,0 x 0,37,2,"R$0,29 ","0,174","7,8378"
Não Identificado,Interior,09/02/2024,0 x 0,30,0,"R$0,24 ","0,144","8,0"
Não Identificado,Interior,10/02/2024,0 x 0,32,0,"R$0,28 ","0,168","8,75"
Não Identificado,Interior,11/02/2024,0 x 0,49,0,"R$0,43 ","0,258","8,7755"
Não Identificado,Interior,12/02/2024,0 x 0,96,1,"R$0,78 ","0,468","8,125"
Não Identificado,Interior,13/02/2024,0 x 0,110,2,"R$0,68 ","0,408","6,1818"
Não Identificado,Interior,14/02/2024,0 x 0,117,3,"R$0,72 ","0,432","6,1538"
Não Identificado,Interior,15/02/2024,0 x 0,47,0,"R$0,35 ","0,21","7,4468"
Não Identificado,Interior,03/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,04/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,09/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,11/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,01/02/2024,0 x 0,202,1,"R$0,49 ","0,294","2,4257"
Não Identificado,Interior,02/02/2024,0 x 0,86,0,"R$0,37 ","0,222","4,3023"
Não Identificado,Interior,03/02/2024,0 x 0,178,1,"R$0,43 ","0,258","2,4157"
Não Identificado,Interior,04/02/2024,0 x 0,333,1,"R$1,00 ","0,6","3,003"
Não Identificado,Interior,05/02/2024,0 x 0,457,0,"R$0,76 ","0,456","1,663"
Não Identificado,Interior,06/02/2024,0 x 0,563,1,"R$0,74 ","0,444","1,3144"
Não Identificado,Interior,07/02/2024,0 x 0,617,0,"R$0,77 ","0,462","1,248"
Não Identificado,Interior,08/02/2024,0 x 0,3,0,"R$0,01 ","0,006","3,3333"
Não Identificado,Interior,09/02/2024,0 x 0,40,2,"R$0,39 ","0,234","9,75"
Não Identificado,Interior,10/02/2024,0 x 0,41,0,"R$0,44 ","0,264","10,7317"
Não Identificado,Interior,11/02/2024,0 x 0,54,0,"R$0,60 ","0,36","11,1111"
Não Identificado,Interior,12/02/2024,0 x 0,60,0,"R$0,54 ","0,324","9,0"
Não Identificado,Interior,13/02/2024,0 x 0,70,0,"R$0,62 ","0,372","8,8571"
Não Identificado,Interior,14/02/2024,0 x 0,574,1,"R$1,00 ","0,6","1,7422"
Não Identificado,Interior,15/02/2024,0 x 0,332,2,"R$0,77 ","0,462","2,3193"
Não Identificado,Interior,01/02/2024,0 x 0,3,0,"R$0,05 ","0,03","16,6667"
Não Identificado,Interior,02/02/2024,0 x 0,21,0,"R$0,04 ","0,024","1,9048"
Não Identificado,Interior,03/02/2024,0 x 0,36,1,"R$0,03 ","0,018","0,8333"
Não Identificado,Interior,04/02/2024,0 x 0,34,0,"R$0,07 ","0,042","2,0588"
Não Identificado,Interior,05/02/2024,0 x 0,61,1,"R$0,14 ","0,084","2,2951"
Não Identificado,Interior,06/02/2024,0 x 0,53,0,"R$0,04 ","0,024","0,7547"
Não Identificado,Interior,07/02/2024,0 x 0,43,0,"R$0,08 ","0,048","1,8605"
Não Identificado,Interior,08/02/2024,0 x 0,17,0,"R$0,12 ","0,072","7,0588"
Não Identificado,Interior,09/02/2024,0 x 0,41,0,"R$0,02 ","0,012","0,4878"
Não Identificado,Interior,10/02/2024,0 x 0,38,1,"R$0,13 ","0,078","3,4211"
Não Identificado,Interior,11/02/2024,0 x 0,19,0,"R$0,10 ","0,06","5,2632"
Não Identificado,Interior,12/02/2024,0 x 0,8,0,"R$0,03 ","0,018","3,75"
Não Identificado,Interior,13/02/2024,0 x 0,10,0,"R$0,11 ","0,066","11,0"
Não Identificado,Interior,14/02/2024,0 x 0,51,0,"R$0,06 ","0,036","1,1765"
Não Identificado,Interior,15/02/2024,0 x 0,31,0,"R$0,03 ","0,018","0,9677"
Não Identificado,Interior,01/02/2024,0 x 0,16,0,"R$0,01 ","0,006","0,625"
Não Identificado,Interior,02/02/2024,0 x 0,2,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,03/02/2024,0 x 0,6,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,05/02/2024,0 x 0,12,0,"R$0,06 ","0,036","5,0"
Não Identificado,Interior,06/02/2024,0 x 0,3,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,07/02/2024,0 x 0,4,0,"R$0,01 ","0,006","2,5"
Não Identificado,Interior,08/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,11/02/2024,0 x 0,2,0,"R$0,02 ","0,012","10,0"
Não Identificado,Interior,13/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,14/02/2024,0 x 0,8,0,"R$0,01 ","0,006","1,25"
Não Identificado,Interior,15/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,08/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,01/02/2024,0 x 0,3,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,03/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,04/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,09/02/2024,0 x 0,1,1,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,12/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,13/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,14/02/2024,0 x 0,3,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,15/02/2024,0 x 0,4,0,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,06/02/2024,0 x 0,1,1,"R$0,00 ","0,0","0,0"
Não Identificado,Interior,07/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Portal NE10,01/02/2024,0 x 0,5,0,"R$0,01 ","0,006","2,0"
Não Identificado,Portal NE10,02/02/2024,0 x 0,3,0,"R$0,00 ","0,0","0,0"
Não Identificado,Portal NE10,03/02/2024,0 x 0,4,0,"R$0,01 ","0,006","2,5"
Não Identificado,Portal NE10,06/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Portal NE10,07/02/2024,0 x 0,9,0,"R$0,04 ","0,024","4,4444"
Não Identificado,Portal NE10,08/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Portal NE10,09/02/2024,0 x 0,3,0,"R$0,01 ","0,006","3,3333"
Não Identificado,Portal NE10,14/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,Portal NE10,15/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,JC Online,01/02/2024,0 x 0,30281,2,"R$54,55 ","32,73","1,8015"
Não Identificado,JC Online,02/02/2024,0 x 0,25455,1,"R$50,76 ","30,456","1,9941"
Não Identificado,JC Online,03/02/2024,0 x 0,26559,4,"R$51,17 ","30,702","1,9267"
Não Identificado,JC Online,04/02/2024,0 x 0,39961,7,"R$70,76 ","42,456","1,7707"
Não Identificado,JC Online,05/02/2024,0 x 0,15480,1,"R$36,27 ","21,762","2,343"
Não Identificado,JC Online,06/02/2024,0 x 0,20094,7,"R$38,81 ","23,286","1,9314"
Não Identificado,JC Online,07/02/2024,0 x 0,42502,7,"R$78,94 ","47,364","1,8573"
Não Identificado,JC Online,08/02/2024,0 x 0,16275,5,"R$48,09 ","28,854","2,9548"
Não Identificado,JC Online,09/02/2024,0 x 0,29328,0,"R$75,75 ","45,45","2,5829"
Não Identificado,JC Online,10/02/2024,0 x 0,16653,1,"R$55,86 ","33,516","3,3544"
Não Identificado,JC Online,11/02/2024,0 x 0,7972,1,"R$39,86 ","23,916","5,0"
Não Identificado,JC Online,12/02/2024,0 x 0,12726,3,"R$34,24 ","20,544","2,6906"
Não Identificado,JC Online,13/02/2024,0 x 0,6850,1,"R$22,00 ","13,2","3,2117"
Não Identificado,JC Online,14/02/2024,0 x 0,32921,15,"R$69,46 ","41,676","2,1099"
Não Identificado,JC Online,15/02/2024,0 x 0,51153,2,"R$116,21 ","69,726","2,2718"
Não Identificado,Jamildo,01/02/2024,0 x 0,43313,0,"R$67,25 ","40,35","1,5527"
Não Identificado,Jamildo,02/02/2024,0 x 0,39642,0,"R$76,43 ","45,858","1,928"
Não Identificado,Jamildo,03/02/2024,0 x 0,41343,0,"R$70,51 ","42,306","1,7055"
Não Identificado,Jamildo,04/02/2024,0 x 0,81375,0,"R$129,03 ","77,418","1,5856"
Não Identificado,Jamildo,05/02/2024,0 x 0,36096,0,"R$75,44 ","45,264","2,09"
Não Identificado,Jamildo,06/02/2024,0 x 0,45162,0,"R$80,34 ","48,204","1,7789"
Não Identificado,Jamildo,07/02/2024,0 x 0,98491,0,"R$176,77 ","106,062","1,7948"
Não Identificado,Jamildo,08/02/2024,0 x 0,52126,0,"R$124,33 ","74,598","2,3852"
Não Identificado,Jamildo,09/02/2024,0 x 0,62757,0,"R$125,32 ","75,192","1,9969"
Não Identificado,Jamildo,10/02/2024,0 x 0,83690,0,"R$222,92 ","133,752","2,6636"
Não Identificado,Jamildo,11/02/2024,0 x 0,20023,0,"R$61,52 ","36,912","3,0725"
Não Identificado,Jamildo,12/02/2024,0 x 0,25166,0,"R$78,92 ","47,352","3,136"
Não Identificado,Jamildo,13/02/2024,0 x 0,9498,0,"R$30,78 ","18,468","3,2407"
Não Identificado,Jamildo,14/02/2024,0 x 0,15973,0,"R$40,93 ","24,558","2,5624"
Não Identificado,Jamildo,15/02/2024,0 x 0,19826,0,"R$44,53 ","26,718","2,246"
Não Identificado,JC Online,01/02/2024,0 x 0,8,0,"R$0,01 ","0,006","1,25"
Não Identificado,JC Online,02/02/2024,0 x 0,7,0,"R$0,02 ","0,012","2,8571"
Não Identificado,JC Online,03/02/2024,0 x 0,5,0,"R$0,01 ","0,006","2,0"
Não Identificado,JC Online,04/02/2024,0 x 0,5,0,"R$0,01 ","0,006","2,0"
Não Identificado,JC Online,05/02/2024,0 x 0,4,0,"R$0,02 ","0,012","5,0"
Não Identificado,JC Online,06/02/2024,0 x 0,5,0,"R$0,01 ","0,006","2,0"
Não Identificado,JC Online,07/02/2024,0 x 0,4,0,"R$0,00 ","0,0","0,0"
Não Identificado,JC Online,08/02/2024,0 x 0,4,0,"R$0,00 ","0,0","0,0"
Não Identificado,JC Online,09/02/2024,0 x 0,5,0,"R$0,01 ","0,006","2,0"
Não Identificado,JC Online,10/02/2024,0 x 0,4,0,"R$0,01 ","0,006","2,5"
Não Identificado,JC Online,11/02/2024,0 x 0,7,0,"R$0,01 ","0,006","1,4286"
Não Identificado,JC Online,12/02/2024,0 x 0,6,0,"R$0,01 ","0,006","1,6667"
Não Identificado,JC Online,13/02/2024,0 x 0,8,0,"R$0,01 ","0,006","1,25"
Não Identificado,JC Online,14/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,JC Online,15/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0"
Não Identificado,JC Online,01/02/2024,0 x 0,19002,19,"R$26,94 ","16,164","1,4177"
Não Identificado,JC Online,02/02/2024,0 x 0,16485,32,"R$19,08 ","11,448","1,1574"
Não Identificado,JC Online,03/02/2024,0 x 0,3909,10,"R$6,65 ","3,99","1,7012"
Não Identificado,JC Online,04/02/2024,0 x 0,8183,13,"R$12,46 ","7,476","1,5227"
Não Identificado,JC Online,05/02/2024,0 x 0,20601,30,"R$24,41 ","14,646","1,1849"
Não Identificado,JC Online,06/02/2024,0 x 0,23133,35,"R$25,08 ","15,048","1,0842"
Não Identificado,JC Online,07/02/2024,0 x 0,15203,33,"R$19,54 ","11,724","1,2853"
Não Identificado,JC Online,08/02/2024,0 x 0,1649,5,"R$3,79 ","2,274","2,2984"
Não Identificado,JC Online,09/02/2024,0 x 0,12052,27,"R$16,54 ","9,924","1,3724"
Não Identificado,JC Online,10/02/2024,0 x 0,8016,18,"R$13,04 ","7,824","1,6267"
Não Identificado,JC Online,11/02/2024,0 x 0,7058,20,"R$11,08 ","6,648","1,5698"
Não Identificado,JC Online,12/02/2024,0 x 0,9231,16,"R$13,08 ","7,848","1,417"
Não Identificado,JC Online,13/02/2024,0 x 0,10063,11,"R$13,26 ","7,956","1,3177"
Não Identificado,JC Online,14/02/2024,0 x 0,18638,30,"R$21,66 ","12,996","1,1621"
Não Identificado,JC Online,15/02/2024,0 x 0,24552,44,"R$30,19 ","18,114","1,2296"
Não Identificado,Jamildo,01/02/2024,0 x 0,7910,0,"R$15,67 ","9,402","1,981"
Não Identificado,Jamildo,02/02/2024,0 x 0,5627,0,"R$12,06 ","7,236","2,1432"
Não Identificado,Jamildo,03/02/2024,0 x 0,2743,0,"R$5,76 ","3,456","2,0999"
Não Identificado,Jamildo,04/02/2024,0 x 0,2646,0,"R$5,84 ","3,504","2,2071"
Não Identificado,Jamildo,05/02/2024,0 x 0,4740,0,"R$12,90 ","7,74","2,7215"
Não Identificado,Jamildo,06/02/2024,0 x 0,4188,0,"R$10,56 ","6,336","2,5215"
Não Identificado,Jamildo,07/02/2024,0 x 0,4937,0,"R$11,95 ","7,17","2,4205"
Não Identificado,Jamildo,08/02/2024,0 x 0,3931,0,"R$13,23 ","7,938","3,3656"
Não Identificado,Jamildo,09/02/2024,0 x 0,3378,0,"R$9,99 ","5,994","2,9574"
Não Identificado,Jamildo,10/02/2024,0 x 0,1883,0,"R$5,13 ","3,078","2,7244"
Não Identificado,Jamildo,11/02/2024,0 x 0,1172,0,"R$4,64 ","2,784","3,959"
Não Identificado,Jamildo,12/02/2024,0 x 0,4397,0,"R$14,03 ","8,418","3,1908"
Não Identificado,Jamildo,13/02/2024,0 x 0,1123,0,"R$4,37 ","2,622","3,8914"
Não Identificado,Jamildo,14/02/2024,0 x 0,2192,0,"R$7,96 ","4,776","3,6314"
Não Identificado,Jamildo,15/02/2024,0 x 0,3887,0,"R$10,76 ","6,456","2,7682"
Não Identificado,Jamildo,01/02/2024,0 x 0,13023,14,"R$14,18 ","8,508","1,0888"
Não Identificado,Jamildo,02/02/2024,0 x 0,10249,11,"R$11,40 ","6,84","1,1123"
Não Identificado,Jamildo,03/02/2024,0 x 0,2925,5,"R$4,18 ","2,508","1,4291"
Não Identificado,Jamildo,04/02/2024,0 x 0,2942,6,"R$4,23 ","2,538","1,4378"
Não Identificado,Jamildo,05/02/2024,0 x 0,19517,30,"R$22,19 ","13,314","1,137"
Não Identificado,Jamildo,06/02/2024,0 x 0,18015,35,"R$19,95 ","11,97","1,1074"
Não Identificado,Jamildo,07/02/2024,0 x 0,15650,20,"R$16,78 ","10,068","1,0722"
Não Identificado,Jamildo,08/02/2024,0 x 0,15115,19,"R$17,31 ","10,386","1,1452"
Não Identificado,Jamildo,09/02/2024,0 x 0,10635,9,"R$11,87 ","7,122","1,1161"
Não Identificado,Jamildo,10/02/2024,0 x 0,3989,3,"R$5,30 ","3,18","1,3287"
Não Identificado,Jamildo,11/02/2024,0 x 0,2246,6,"R$3,25 ","1,95","1,447"
Não Identificado,Jamildo,12/02/2024,0 x 0,7758,4,"R$12,76 ","7,656","1,6448"
Não Identificado,Jamildo,13/02/2024,0 x 0,4025,8,"R$4,91 ","2,946","1,2199"
Não Identificado,Jamildo,14/02/2024,0 x 0,9690,10,"R$11,41 ","6,846","1,1775"
Não Identificado,Jamildo,15/02/2024,0 x 0,13545,16,"R$14,39 ","8,634","1,0624"
Não Identificado,Jamildo,01/02/2024,0 x 0,1635,4,"R$4,20 ","2,52","2,5688"
Não Identificado,Jamildo,02/02/2024,0 x 0,1518,12,"R$3,77 ","2,262","2,4835"
Não Identificado,Jamildo,03/02/2024,0 x 0,1113,7,"R$2,85 ","1,71","2,5606"
Não Identificado,Jamildo,04/02/2024,0 x 0,729,3,"R$2,09 ","1,254","2,8669"
Não Identificado,Jamildo,05/02/2024,0 x 0,2744,10,"R$5,74 ","3,444","2,0918"
Não Identificado,Jamildo,06/02/2024,0 x 0,2025,10,"R$5,74 ","3,444","2,8346"
