Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Venda Direta SJCC ) LUNI PRODUÇÕES,Rádio Jornal,01/04/2024,320 x 50,3003,4,"R$50,03 ","30,018","R$16,66 ","99,20%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,Rádio Jornal,01/04/2024,728 x 90,1427,0,"R$23,77 ","14,262","R$16,66 ","100,35%"
( Venda Direta SJCC ) LUNI PRODUÇÕES,Rádio Jornal,01/04/2024,300 x 250,89,0,"R$1,48 ","0,888","R$16,66 ","68,54%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Portal NE10,01/04/2024,970 x 250,326,0,"R$2,90 ","1,74","R$8,89 ","63,38%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,JC Online,01/04/2024,970 x 250,70,0,"R$121,29 ","72,774","R$1.732,71 ","61,43%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Jamildo,01/04/2024,970 x 250,54,0,"R$98,90 ","59,34","R$1.831,44 ","72,22%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Social 1,01/04/2024,970 x 250,14,0,"R$24,26 ","14,556","R$1.732,71 ","57,14%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,Blog do Torcedor,01/04/2024,970 x 250,53,0,"R$97,03 ","58,218","R$1.830,79 ","50,94%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,01/04/2024,300 x 250,9469,0,"R$233,73 ","140,238","R$24,68 ","71,10%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,01/04/2024,970 x 250,8,0,"R$0,20 ","0,12","R$24,68 ","62,50%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",Jamildo,01/04/2024,300 x 250,5438,0,"R$134,23 ","80,538","R$24,68 ","47,87%"
"( Venda Direta SJCC) Ministério do Desenvolvimento e Assistência Social, Família e Combate e Fome",JC Online,01/04/2024,300 x 250,2581,0,"R$63,71 ","38,226","R$24,68 ","63,39%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,01/04/2024,300 x 250,76,0,"R$0,75 ","0,45","R$9,87 ","67,11%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,01/04/2024,300 x 600,16,0,"R$0,15 ","0,09","R$9,21 ","56,25%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,01/04/2024,728 x 90,157,0,"R$1,76 ","1,056","R$11,18 ","90,45%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,01/04/2024,300 x 250,68,0,"R$0,55 ","0,33","R$8,08 ","48,53%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Interior,01/04/2024,300 x 250,690,0,"R$2,52 ","1,512","R$3,65 ","71,88%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Interior,01/04/2024,300 x 600,7,0,"R$0,09 ","0,054","R$13,40 ","85,71%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Interior,01/04/2024,728 x 90,29,0,"R$0,20 ","0,12","R$6,93 ","93,10%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Interior,01/04/2024,300 x 250,42,0,"R$0,15 ","0,09","R$3,51 ","59,52%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,01/04/2024,300 x 250,12013,30,"R$118,67 ","71,202","R$9,88 ","68,79%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,01/04/2024,300 x 600,165,0,"R$1,78 ","1,068","R$10,80 ","76,36%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,01/04/2024,970 x 250,1,0,"R$0,01 ","0,006","R$13,40 ","100,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,01/04/2024,728 x 90,865,0,"R$9,70 ","5,82","R$11,22 ","94,68%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,JC Online,01/04/2024,300 x 250,239,1,"R$2,80 ","1,68","R$11,72 ","70,71%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,01/04/2024,300 x 250,130,0,"R$1,31 ","0,786","R$10,10 ","69,23%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,01/04/2024,300 x 600,7,0,"R$0,09 ","0,054","R$13,40 ","85,71%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Portal NE10,01/04/2024,728 x 90,11,0,"R$0,11 ","0,066","R$9,75 ","100,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Rádio Jornal,01/04/2024,300 x 250,610,1,"R$5,41 ","3,246","R$8,87 ","59,64%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Rádio Jornal,01/04/2024,300 x 600,469,0,"R$4,94 ","2,964","R$10,54 ","98,51%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Rádio Jornal,01/04/2024,728 x 90,2741,7,"R$29,31 ","17,586","R$10,69 ","99,71%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Rádio Jornal,01/04/2024,300 x 250,1,0,"R$0,00 ","0,0","R$0,00 ","0,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,Rádio Jornal,01/04/2024,300 x 250,10,1,"R$0,07 ","0,042","R$6,70 ","60,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,TV Jornal,01/04/2024,300 x 250,670,4,"R$6,08 ","3,648","R$9,08 ","58,66%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,TV Jornal,01/04/2024,728 x 90,10,0,"R$0,12 ","0,072","R$12,06 ","90,00%"
(VENDAS DIRETAS SJCC) - GO DIGITAL,TV Jornal,01/04/2024,300 x 250,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/04/2024,300 x 250,369,4,"R$2,46 ","1,476","R$6,67 ","59,62%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/04/2024,300 x 600,494,0,"R$3,29 ","1,974","R$6,67 ","94,94%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/04/2024,320 x 50,708,0,"R$4,72 ","2,832","R$6,67 ","86,30%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/04/2024,320 x 50,1667,3,"R$11,11 ","6,666","R$6,67 ","99,52%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/04/2024,300 x 250,10,0,"R$0,07 ","0,042","R$6,67 ","70,00%"
(Venda Direta SJCC) - SICREDI,Rádio Jornal,01/04/2024,320 x 50,1,0,"R$0,01 ","0,006","R$6,67 ","100,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,300 x 250,2,0,"R$0,04 ","0,024","R$21,42 ","50,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,300 x 250,1011,3,"R$21,66 ","12,996","R$21,42 ","62,22%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,300 x 600,200,0,"R$4,28 ","2,568","R$21,42 ","40,70%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,320 x 50,836,0,"R$17,91 ","10,746","R$21,42 ","76,32%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,480 x 360v,408,0,"R$11,22 ","6,732","R$27,50 ","55,67%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,320 x 50,1029,1,"R$22,04 ","13,224","R$21,42 ","93,68%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,728 x 90,1724,0,"R$36,93 ","22,158","R$21,42 ","92,34%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,480 x 360v,844,5,"R$15,68 ","9,408","R$18,57 ","80,39%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,300 x 250,91,0,"R$1,95 ","1,17","R$21,42 ","60,44%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,480 x 360v,109,0,"R$3,00 ","1,8","R$27,50 ","62,62%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,300 x 250,14,0,"R$0,30 ","0,18","R$21,42 ","57,14%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,320 x 50,4,0,"R$0,09 ","0,054","R$21,42 ","0,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,480 x 360v,8,0,"R$0,22 ","0,132","R$27,50 ","62,50%"
(Venda Direta SJCC) Armazem coral,JC Online,01/04/2024,300 x 250,1810,1,"R$27,08 ","16,248","R$14,96 ","56,80%"
(Venda Direta SJCC) Armazem coral,JC Online,01/04/2024,300 x 600,171,0,"R$2,56 ","1,536","R$14,96 ","18,13%"
(Venda Direta SJCC) Armazem coral,JC Online,01/04/2024,320 x 50,1725,4,"R$25,81 ","15,486","R$14,96 ","90,94%"
(Venda Direta SJCC) Armazem coral,JC Online,01/04/2024,480 x 360v,487,1,"R$10,71 ","6,426","R$22,00 ","70,08%"
(Venda Direta SJCC) Armazem coral,JC Online,01/04/2024,320 x 50,1378,0,"R$20,61 ","12,366","R$14,96 ","97,53%"
(Venda Direta SJCC) Armazem coral,JC Online,01/04/2024,728 x 90,1228,0,"R$18,37 ","11,022","R$14,96 ","96,34%"
(Venda Direta SJCC) Armazem coral,Jamildo,01/04/2024,480 x 360v,389,2,"R$0,00 ","0,0","R$0,00 ","89,64%"
(Venda Direta SJCC) Armazem coral,Social 1,01/04/2024,480 x 360v,20,0,"R$0,00 ","0,0","R$0,00 ","90,00%"
(Venda Direta SJCC) Armazem coral,Blog do Torcedor,01/04/2024,480 x 360v,89,0,"R$0,02 ","0,012","R$0,25 ","89,53%"
(Venda Direta SJCC) Armazem coral,JC Online,01/04/2024,480 x 360v,643,2,"R$7,41 ","4,446","R$11,53 ","90,03%"
(Venda Direta SJCC) Armazem coral,JC Online,01/04/2024,300 x 250,228,0,"R$3,41 ","2,046","R$14,96 ","59,65%"
(Venda Direta SJCC) Armazem coral,JC Online,01/04/2024,480 x 360v,32,0,"R$0,70 ","0,42","R$22,00 ","67,74%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,300 x 250,1094,2,"R$22,75 ","13,65","R$20,79 ","64,96%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,300 x 600,269,0,"R$5,76 ","3,456","R$21,42 ","63,20%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,320 x 50,698,1,"R$14,63 ","8,778","R$20,96 ","75,36%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,480 x 360v,239,0,"R$6,57 ","3,942","R$27,50 ","61,67%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,728 x 90,1,0,"R$0,02 ","0,012","R$21,42 ","0,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,970 x 250,17,0,"R$0,02 ","0,012","R$1,26 ","52,94%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,320 x 50,140,0,"R$2,68 ","1,608","R$19,13 ","95,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,728 x 90,449,0,"R$9,62 ","5,772","R$21,42 ","98,89%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,970 x 90,3,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,480 x 360v,38,0,"R$0,72 ","0,432","R$18,82 ","94,74%"
(Venda Direta SJCC) Armazem coral,Portal NE10,01/04/2024,300 x 250,4,0,"R$0,06 ","0,036","R$16,07 ","50,00%"
(Venda Direta SJCC) CLEVER GESTL LTDA,Portal NE10,01/04/2024,300 x 350,3206,0,"R$11,16 ","6,696","R$3,48 ","3,49%"
(Venda Direta SJCC) CLEVER GESTL LTDA,JC Online,01/04/2024,300 x 350,18225,0,"R$68,89 ","41,334","R$3,78 ","4,69%"
(Venda Direta SJCC) CLEVER GESTL LTDA,Social 1,01/04/2024,300 x 350,22099,0,"R$84,49 ","50,694","R$3,82 ","4,00%"
(Venda Direta SJCC) CLEVER GESTL LTDA,Blog do Torcedor,01/04/2024,300 x 350,118,0,"R$0,51 ","0,306","R$4,32 ","7,63%"
(Venda Direta SJCC) GENERAL MOTORS,Portal NE10,01/04/2024,480 x 360v,66,0,"R$1,64 ","0,984","R$24,90 ","49,23%"
(Venda Direta SJCC) GENERAL MOTORS,Portal NE10,01/04/2024,480 x 360v,379,0,"R$9,21 ","5,526","R$24,31 ","84,39%"
(Venda Direta SJCC) GENERAL MOTORS,JC Online,01/04/2024,480 x 360v,4586,2,"R$107,00 ","64,2","R$23,33 ","64,98%"
(Venda Direta SJCC) GENERAL MOTORS,Blog do Torcedor,01/04/2024,480 x 360v,1006,1,"R$24,63 ","14,778","R$24,48 ","64,64%"
(Venda Direta SJCC) GENERAL MOTORS,Blog do Torcedor,01/04/2024,480 x 360v,851,5,"R$20,97 ","12,582","R$24,64 ","88,05%"
(Venda Direta SJCC) GENERAL MOTORS,JC Online,01/04/2024,480 x 360v,1368,1,"R$32,82 ","19,692","R$23,99 ","76,73%"
(Venda Direta SJCC) GENERAL MOTORS,Portal NE10,01/04/2024,480 x 360v,197,0,"R$4,63 ","2,778","R$23,51 ","64,97%"
(Venda Direta SJCC) GENERAL MOTORS,Rádio Jornal,01/04/2024,480 x 360v,903,0,"R$21,64 ","12,984","R$23,96 ","55,58%"
(Venda Direta SJCC) GENERAL MOTORS,Rádio Jornal,01/04/2024,480 x 360v,33,0,"R$0,77 ","0,462","R$23,39 ","75,00%"
(Venda Direta SJCC) GENERAL MOTORS,TV Jornal,01/04/2024,480 x 360v,851,0,"R$20,42 ","12,252","R$23,99 ","62,09%"
(Venda Direta SJCC) PREFEITURA DE CARUARU,Portal NE10,01/04/2024,970 x 250,51,0,"R$1,62 ","0,972","R$31,86 ","70,59%"
(Venda Direta SJCC) PREFEITURA DE CARUARU,Portal NE10,01/04/2024,970 x 250,1,0,"R$0,00 ","0,0","R$0,00 ","100,00%"
(Venda Direta SJCC) PREFEITURA DE CARUARU,Portal NE10,01/04/2024,970 x 250,199,0,"R$8,29 ","4,974","R$41,66 ","67,34%"
(Venda Direta SJCC) PREFEITURA DE CARUARU,Interior,01/04/2024,970 x 250,14,0,"R$0,33 ","0,198","R$23,81 ","114,29%"
(Venda Direta SJCC) PREFEITURA DE CARUARU,JC Online,01/04/2024,970 x 250,1805,0,"R$54,12 ","32,472","R$29,98 ","63,82%"
(Venda Direta SJCC) PREFEITURA DE CARUARU,Jamildo,01/04/2024,970 x 250,615,0,"R$21,54 ","12,924","R$35,02 ","74,31%"
(Venda Direta SJCC) PREFEITURA DE CARUARU,Social 1,01/04/2024,970 x 250,392,0,"R$8,29 ","4,974","R$21,15 ","72,45%"
(Venda Direta SJCC) PREFEITURA DE CARUARU,Blog do Torcedor,01/04/2024,970 x 250,329,0,"R$10,79 ","6,474","R$32,80 ","77,81%"
(Venda Direta SJCC) PREFEITURA DE CARUARU,Portal NE10,01/04/2024,970 x 250,39,0,"R$1,54 ","0,924","R$39,52 ","76,92%"
(Venda Direta SJCC) PREFEITURA DE CARUARU,Rádio Jornal,01/04/2024,970 x 250,54,0,"R$1,71 ","1,026","R$31,63 ","50,00%"
(Venda Direta SJCC) PREFEITURA DE CARUARU,TV Jornal,01/04/2024,970 x 250,38,0,"R$1,04 ","0,624","R$27,41 ","39,47%"
(Venda Direta SJCC) PREFEITURA DE IPOJUCA,Jamildo,01/04/2024,320 x 50,2269,5,"R$75,63 ","45,378","R$33,33 ","95,48%"
(Venda Direta SJCC) PREFEITURA DE IPOJUCA,Jamildo,01/04/2024,320 x 50,67,0,"R$2,23 ","1,338","R$33,33 ","82,09%"
(Venda Direta SJCC) PREFEITURA DE IPOJUCA,Jamildo,01/04/2024,320 x 50,2473,2,"R$82,43 ","49,458","R$33,33 ","97,61%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,Portal NE10,01/04/2024,970 x 250,458,0,"R$14,34 ","8,604","R$31,31 ","64,63%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,Portal NE10,01/04/2024,970 x 250,7,0,"R$0,16 ","0,096","R$22,51 ","57,14%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,Portal NE10,01/04/2024,970 x 250,7451,5,"R$226,51 ","135,906","R$30,40 ","67,68%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,Interior,01/04/2024,970 x 250,762,0,"R$17,06 ","10,236","R$22,39 ","71,26%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,Interior,01/04/2024,970 x 250,1,0,"R$0,04 ","0,024","R$39,40 ","0,00%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,Portal NE10,01/04/2024,970 x 250,7,0,"R$0,28 ","0,168","R$39,40 ","71,43%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,JC Online,01/04/2024,970 x 250,32555,28,"R$1040,24 ","624,144","R$31,95 ","66,96%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,JC Online,01/04/2024,970 x 250,3,0,"R$0,12 ","0,072","R$39,40 ","33,33%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,Jamildo,01/04/2024,970 x 250,11291,6,"R$385,84 ","231,504","R$34,17 ","73,55%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,Social 1,01/04/2024,970 x 250,5801,1,"R$174,11 ","104,466","R$30,01 ","70,52%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,Blog do Torcedor,01/04/2024,970 x 250,3331,1,"R$119,97 ","71,982","R$36,02 ","78,84%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,JC Online,01/04/2024,970 x 250,4,0,"R$0,16 ","0,096","R$39,40 ","100,00%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,JC Online,01/04/2024,970 x 250,4,0,"R$0,12 ","0,072","R$29,55 ","50,00%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,Portal NE10,01/04/2024,970 x 250,648,1,"R$20,29 ","12,174","R$31,31 ","68,21%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,Rádio Jornal,01/04/2024,970 x 250,1276,0,"R$38,02 ","22,812","R$29,80 ","63,71%"
(Venda Direta SJCC) SECRETARIA DE COMUNICACAO,TV Jornal,01/04/2024,970 x 250,731,0,"R$24,27 ","14,562","R$33,20 ","66,21%"
(Venda Direta SJCC) better colective,Blog do Torcedor,01/04/2024,300 x 250,47245,0,"R$214,51 ","128,706","R$4,54 ","55,04%"
(vendas diretas sjcc) CENTRO EDUCACIONAL HEISSLER LTDA,Portal NE10,01/04/2024,300 x 250,79,0,"R$1,00 ","0,6","R$12,66 ","73,42%"
(vendas diretas sjcc) CENTRO EDUCACIONAL HEISSLER LTDA,Portal NE10,01/04/2024,320 x 50,44,0,"R$0,89 ","0,534","R$20,13 ","63,64%"
(vendas diretas sjcc) CENTRO EDUCACIONAL HEISSLER LTDA,Portal NE10,01/04/2024,320 x 50,36,0,"R$0,63 ","0,378","R$17,46 ","94,44%"
(vendas diretas sjcc) CENTRO EDUCACIONAL HEISSLER LTDA,Portal NE10,01/04/2024,300 x 250,47,0,"R$0,60 ","0,36","R$12,77 ","36,17%"
(vendas diretas sjcc) CENTRO EDUCACIONAL HEISSLER LTDA,Social 1,01/04/2024,300 x 250,3037,8,"R$55,48 ","33,288","R$18,27 ","58,05%"
(vendas diretas sjcc) CENTRO EDUCACIONAL HEISSLER LTDA,Social 1,01/04/2024,320 x 50,3348,8,"R$71,00 ","42,6","R$21,21 ","97,06%"
(vendas diretas sjcc) CENTRO EDUCACIONAL HEISSLER LTDA,Social 1,01/04/2024,320 x 50,39,0,"R$0,74 ","0,444","R$19,05 ","97,44%"
(vendas diretas sjcc) CENTRO EDUCACIONAL HEISSLER LTDA,Social 1,01/04/2024,320 x 50,3,0,"R$0,06 ","0,036","R$19,05 ","100,00%"
(vendas diretas sjcc) CENTRO EDUCACIONAL HEISSLER LTDA,Blog do Torcedor,01/04/2024,300 x 250,858,3,"R$18,60 ","11,16","R$21,68 ","59,44%"
(vendas diretas sjcc) CENTRO EDUCACIONAL HEISSLER LTDA,Blog do Torcedor,01/04/2024,320 x 50,2196,1,"R$53,68 ","32,208","R$24,45 ","98,85%"
